## trace file of reporting unit Pi values from gsi_sim.  NumBurnIn= 50000  NumSweeps= 20000 ThinningInterval= 20
SweepNumber	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
8180	0.10498366	0.03052028	0.12161176	0.10972582	0.63315848
8200	0.11808603	0.03304173	0.12862597	0.10175573	0.61849054
8220	0.10882783	0.02848985	0.11571127	0.10129842	0.64567262
8240	0.11282842	0.03029571	0.11475547	0.11142934	0.63069106
8260	0.11905844	0.02881819	0.11006351	0.09648146	0.64557841
8280	0.10970774	0.02801357	0.11391487	0.09916191	0.64920191
8300	0.10296804	0.03351476	0.12947451	0.11237745	0.62166524
8320	0.10215293	0.03127269	0.10875177	0.10709304	0.65072957
8340	0.11407945	0.03991678	0.12250169	0.10756173	0.61594035
8360	0.11624594	0.03390676	0.11186428	0.10755577	0.63042724
8380	0.11396362	0.02750567	0.11526052	0.08955185	0.65371835
8400	0.11318664	0.03086448	0.11471341	0.10269194	0.63854352
8420	0.10875484	0.03301095	0.12112938	0.10357722	0.63352762
8440	0.10724811	0.03147450	0.11671568	0.10989524	0.63466647
8460	0.10276703	0.02743747	0.13313505	0.11255670	0.62410374
8480	0.10155339	0.02904531	0.11874103	0.10313726	0.64752301
8500	0.10256601	0.02973595	0.11111379	0.10389298	0.65269127
8520	0.12708792	0.02736293	0.11691670	0.09937980	0.62925265
8540	0.10001951	0.03115644	0.12383805	0.10727643	0.63770958
8560	0.10264669	0.03888531	0.11400668	0.10494282	0.63951850
8580	0.09767740	0.03292686	0.11570509	0.10294813	0.65074253
8600	0.11804253	0.02772010	0.11754234	0.10732629	0.62936874
8620	0.10644532	0.03143095	0.11864745	0.09843473	0.64504156
8640	0.12973978	0.03665521	0.11554010	0.11407620	0.60398871
8660	0.10199909	0.03977384	0.12690502	0.09780734	0.63351471
8680	0.11882360	0.03339238	0.11700516	0.08770568	0.64307318
8700	0.10170450	0.03141200	0.12168852	0.11490706	0.63028792
8720	0.09826879	0.03440724	0.12318491	0.10450325	0.63963581
8740	0.10532287	0.02693039	0.11463582	0.11589057	0.63722035
8760	0.11163559	0.03578990	0.12277635	0.10238346	0.62741469
8780	0.12060254	0.02793105	0.12280571	0.10319468	0.62546602
8800	0.10917388	0.03920961	0.12328164	0.11048299	0.61785188
8820	0.10466277	0.02822072	0.11086348	0.10320249	0.65305054
8840	0.11181628	0.03247430	0.12125466	0.10809333	0.62636144
8860	0.11032071	0.02925994	0.12800454	0.09928463	0.63313018
8880	0.11231697	0.03800400	0.10369776	0.10460962	0.64137165
8900	0.11737760	0.03265809	0.12352452	0.09138122	0.63505858
8920	0.12608213	0.02816065	0.12880543	0.10328052	0.61367127
8940	0.11354523	0.02761034	0.12066816	0.11172961	0.62644666
8960	0.10467258	0.03639736	0.11680339	0.10150550	0.64062117
8980	0.12465474	0.03253162	0.12362975	0.09683801	0.62234589
9000	0.10420028	0.03947947	0.10962526	0.11244820	0.63424679
9020	0.12234620	0.02535674	0.11266102	0.10361012	0.63602592
9040	0.11803235	0.03584894	0.10039894	0.09601502	0.64970474
9060	0.10920790	0.03649854	0.13187493	0.09722599	0.62519263
9080	0.11045063	0.03306565	0.11802126	0.10865431	0.62980815
9100	0.11237344	0.03443723	0.11444640	0.11321637	0.62552655
9120	0.12919172	0.03257287	0.10992105	0.10337504	0.62493933
9140	0.10780536	0.02834124	0.12007243	0.10503260	0.63874838
9160	0.10738214	0.02642994	0.12050271	0.10874295	0.63694227
9180	0.10580539	0.02799575	0.12374569	0.10632996	0.63612321
9200	0.11149207	0.03830562	0.12196317	0.09550039	0.63273875
9220	0.10557215	0.03359503	0.12101490	0.09423705	0.64558086
9240	0.09964421	0.03219154	0.13384899	0.10388069	0.63043456
9260	0.10605203	0.02585872	0.11509646	0.09626443	0.65672835
9280	0.10894330	0.03416684	0.11916039	0.10246919	0.63526027
9300	0.11696060	0.03901831	0.11805434	0.10405307	0.62191368
9320	0.10119714	0.03515394	0.14382395	0.09189300	0.62793196
9340	0.11040801	0.02817721	0.11066561	0.10705567	0.64369350
9360	0.11109417	0.04027686	0.11929342	0.10707589	0.62225966
9380	0.11747640	0.03270720	0.12240496	0.12622740	0.60118404
9400	0.10806572	0.03429527	0.11862899	0.09396670	0.64504332
9420	0.10287714	0.02970288	0.12167477	0.09468328	0.65106194
9440	0.11048329	0.02420262	0.13470408	0.10367193	0.62693807
9460	0.11862497	0.03536969	0.11184738	0.11530414	0.61885382
9480	0.10851206	0.03183594	0.11827094	0.10430968	0.63707138
9500	0.10665022	0.04045861	0.11915404	0.09173919	0.64199794
9520	0.10446870	0.03404163	0.10921718	0.11326222	0.63901028
9540	0.11235126	0.03183923	0.11747682	0.10608725	0.63224543
9560	0.11229158	0.03717953	0.12336368	0.08860910	0.63855610
9580	0.10461248	0.03702761	0.10862732	0.12260457	0.62712801
9600	0.11102059	0.03438054	0.12264890	0.09294698	0.63900299
9620	0.11521430	0.02653683	0.12634732	0.09966671	0.63223484
9640	0.10405369	0.03424668	0.11616116	0.11486380	0.63067467
9660	0.11046929	0.02912085	0.11777897	0.11613819	0.62649271
9680	0.10698314	0.03682948	0.11036140	0.10621925	0.63960673
9700	0.11149795	0.03281485	0.11288680	0.11084372	0.63195668
9720	0.10610712	0.02616287	0.12157829	0.10768737	0.63846436
9740	0.12170059	0.03017121	0.12627635	0.12006293	0.60178892
9760	0.11851184	0.03198037	0.11892424	0.11726234	0.61332121
9780	0.10102417	0.02557852	0.13145113	0.11587801	0.62606817
9800	0.09169943	0.03280416	0.12154889	0.10644026	0.64750727
9820	0.11394555	0.02879000	0.12576864	0.10235074	0.62914508
9840	0.10030720	0.03385337	0.12020265	0.10551126	0.64012552
9860	0.10016712	0.02719155	0.13030212	0.09803483	0.64430439
9880	0.11080499	0.02436742	0.11676762	0.11295246	0.63510751
9900	0.11643249	0.03127960	0.11938969	0.10055049	0.63234773
9920	0.09949674	0.03531550	0.12319945	0.10466940	0.63731890
9940	0.10444789	0.03050883	0.12057018	0.10652720	0.63794589
9960	0.10210234	0.04084289	0.12576109	0.09279797	0.63849571
9980	0.10462038	0.03202336	0.13003591	0.11588153	0.61743881
10000	0.09693231	0.03608136	0.12408698	0.11176304	0.63113632
10020	0.10808499	0.03046379	0.12232006	0.10675162	0.63237954
10040	0.11818542	0.03219857	0.11520898	0.11016619	0.62424085
10060	0.11316702	0.02912597	0.11567775	0.08688204	0.65514722
10080	0.10366875	0.03337838	0.11910913	0.11548897	0.62835477
10100	0.10860459	0.03281829	0.11107720	0.09471647	0.65278346
10120	0.10533732	0.03009595	0.11244581	0.09261266	0.65950825
10140	0.11573079	0.02808131	0.13050873	0.10167875	0.62400042
10160	0.10956538	0.03802508	0.11361736	0.10657070	0.63222147
10180	0.10497628	0.02550292	0.11667851	0.10907082	0.64377146
10200	0.11126982	0.02568450	0.11771931	0.10336560	0.64196077
10220	0.11200460	0.02611250	0.11827596	0.10141773	0.64218921
10240	0.09654456	0.02561988	0.11281216	0.11496153	0.65006187
10260	0.10449748	0.03022006	0.11976204	0.09337032	0.65215010
10280	0.11229246	0.03408726	0.11695274	0.10459404	0.63207351
10300	0.11200757	0.03603213	0.12143874	0.09874113	0.63178044
10320	0.12397872	0.02804265	0.12153096	0.11087078	0.61557688
10340	0.11003023	0.03601479	0.12133864	0.10656185	0.62605449
10360	0.10971474	0.02782509	0.11985040	0.10165660	0.64095316
10380	0.10609952	0.03818622	0.11810273	0.10928329	0.62832824
10400	0.11547521	0.02656315	0.12064728	0.10553911	0.63177524
10420	0.11514115	0.03076126	0.12053761	0.11058718	0.62297281
10440	0.11235430	0.04009324	0.11153002	0.10876800	0.62725444
10460	0.10013315	0.02975243	0.10891041	0.10839327	0.65281074
10480	0.10236267	0.03533226	0.12209947	0.09948404	0.64072156
10500	0.12404719	0.03357870	0.11276007	0.10089055	0.62872348
10520	0.10747588	0.03354408	0.11733018	0.10179502	0.63985485
10540	0.11065519	0.03924417	0.12650433	0.10321029	0.62038602
10560	0.11436304	0.03078983	0.12426101	0.09292459	0.63766152
10580	0.10947946	0.03701187	0.12823277	0.10454131	0.62073459
10600	0.11724140	0.02818952	0.12512938	0.11283921	0.61660048
10620	0.12031794	0.03749015	0.14629130	0.09425157	0.60164904
10640	0.09940702	0.03836471	0.10997273	0.09471024	0.65754530
10660	0.09984022	0.04034388	0.10199876	0.11211270	0.64570445
10680	0.11864603	0.02692926	0.12129474	0.09844725	0.63468272
10700	0.10525438	0.03305969	0.10700181	0.09727448	0.65740964
10720	0.12018021	0.03113092	0.12199360	0.09377130	0.63292397
10740	0.10903297	0.02927582	0.12400550	0.10603677	0.63164894
10760	0.12450089	0.03335983	0.12648061	0.10521079	0.61044788
10780	0.10912465	0.03110418	0.12401892	0.09823593	0.63751633
10800	0.09984250	0.02837154	0.11887746	0.09762813	0.65528037
10820	0.10999081	0.04113966	0.13248293	0.09437799	0.62200861
10840	0.10749024	0.04043047	0.10885297	0.10532336	0.63790295
10860	0.11010556	0.03670487	0.12468969	0.10474618	0.62375370
10880	0.10566714	0.02926555	0.12901487	0.09815830	0.63789413
10900	0.10854082	0.03215873	0.12056752	0.11018069	0.62855223
10920	0.10796909	0.02915956	0.13099922	0.11204883	0.61982330
10940	0.11541763	0.03601849	0.10857199	0.09944619	0.64054570
10960	0.11521432	0.03658918	0.11559314	0.09630825	0.63629511
10980	0.11690638	0.03615220	0.12056813	0.10414875	0.62222453
11000	0.10451741	0.02712422	0.11021207	0.10751171	0.65063458
11020	0.10256405	0.03112685	0.11701192	0.11995406	0.62934312
11040	0.10778575	0.02959912	0.12326879	0.12046700	0.61887934
11060	0.10654103	0.03066248	0.12717757	0.09105825	0.64456068
11080	0.11634402	0.03691047	0.12447144	0.10268106	0.61959301
11100	0.11223411	0.02972231	0.11321811	0.11137151	0.63345396
11120	0.12844380	0.02847822	0.10956134	0.10998454	0.62353209
11140	0.11482026	0.03358100	0.12086299	0.10713289	0.62360286
11160	0.11403328	0.02780793	0.12941493	0.10628309	0.62246077
11180	0.10547001	0.03521253	0.11431950	0.10614079	0.63885717
11200	0.11435357	0.03147039	0.11162182	0.10120713	0.64134709
11220	0.11933035	0.03971310	0.11759344	0.11039660	0.61296651
11240	0.11054420	0.03440087	0.12171304	0.08520883	0.64813306
11260	0.11231962	0.03745338	0.10928060	0.11668691	0.62425948
11280	0.10872622	0.03049385	0.12121871	0.12411447	0.61544676
11300	0.11388619	0.03162513	0.12263901	0.10432272	0.62752695
11320	0.10933178	0.03787969	0.11780573	0.11052115	0.62446165
11340	0.11202063	0.02356718	0.12387953	0.10339576	0.63713689
11360	0.10515883	0.02782619	0.12488065	0.09761259	0.64452174
11380	0.12077922	0.02725858	0.11341964	0.10626828	0.63227428
11400	0.11048409	0.03296266	0.12602864	0.11839965	0.61212496
11420	0.10304792	0.03137450	0.11830547	0.10886892	0.63840319
11440	0.11174142	0.02996428	0.11521782	0.11961067	0.62346581
11460	0.12409479	0.03354443	0.12171454	0.10051487	0.62013138
11480	0.11137166	0.04326026	0.10949151	0.10441263	0.63146393
11500	0.10527704	0.03068099	0.11838316	0.10396367	0.64169514
11520	0.11863060	0.03518137	0.12099277	0.10452108	0.62067419
11540	0.11383625	0.03269869	0.12778208	0.11174038	0.61394260
11560	0.11018705	0.03235922	0.12910845	0.09651414	0.63183113
11580	0.10441785	0.03434294	0.12053473	0.11824395	0.62246053
11600	0.09777366	0.02970134	0.12551431	0.09852632	0.64848437
11620	0.11627535	0.02818944	0.12850361	0.10830416	0.61872744
11640	0.11556319	0.04061753	0.11810361	0.10003891	0.62567676
11660	0.12685509	0.03225839	0.12230754	0.10607187	0.61250711
11680	0.11272711	0.02787407	0.11106816	0.10661067	0.64172000
11700	0.11604339	0.03080350	0.11511724	0.10910154	0.62893433
11720	0.12595464	0.02945064	0.13140922	0.10188280	0.61130270
11740	0.11670064	0.02940158	0.11277784	0.09596976	0.64515018
11760	0.12235073	0.03173972	0.12323708	0.09634574	0.62632674
11780	0.11812384	0.03276430	0.11388822	0.11508585	0.62013779
11800	0.11757709	0.03424572	0.11963224	0.11360639	0.61493857
11820	0.11472081	0.03466190	0.11985747	0.10472878	0.62603104
11840	0.10828827	0.03265787	0.12137197	0.11376186	0.62392004
11860	0.12749917	0.03164107	0.11194629	0.09079740	0.63811607
11880	0.10859190	0.03136137	0.11091985	0.11190453	0.63722235
11900	0.11023301	0.03391511	0.11281316	0.10110294	0.64193579
11920	0.11593782	0.02757936	0.12313112	0.10867160	0.62468010
11940	0.11233054	0.03828234	0.12092882	0.10057890	0.62787941
11960	0.10709187	0.03214650	0.11196469	0.10094803	0.64784892
11980	0.11288349	0.03192140	0.11385227	0.10084760	0.64049524
12000	0.10507888	0.03516659	0.11867281	0.09897614	0.64210557
12020	0.10482289	0.03039810	0.11698680	0.10304348	0.64474873
12040	0.10748515	0.03326362	0.11503291	0.09929061	0.64492772
12060	0.10915144	0.02834908	0.11379841	0.10425399	0.64444708
12080	0.11706871	0.03142333	0.11436941	0.11908085	0.61805769
12100	0.10897684	0.03861965	0.10872061	0.10374670	0.63993620
12120	0.10465345	0.03506026	0.11935512	0.10480626	0.63612492
12140	0.10525175	0.02641358	0.12164334	0.10373836	0.64295296
12160	0.11431033	0.03206463	0.11223656	0.10376731	0.63762118
12180	0.10992246	0.03294582	0.12458080	0.09669479	0.63585612
12200	0.11394873	0.02561447	0.11285044	0.10724148	0.64034488
12220	0.10253462	0.03389116	0.11873504	0.09415017	0.65068902
12240	0.11347440	0.03393307	0.11855835	0.11576388	0.61827030
12260	0.11073563	0.03432025	0.13234465	0.10892985	0.61366962
12280	0.10223544	0.02892754	0.12123532	0.10912454	0.63847715
12300	0.10095595	0.03734287	0.12038349	0.09268277	0.64863492
12320	0.11751863	0.03050610	0.11429998	0.10441179	0.63326350
12340	0.12696770	0.03359706	0.12305731	0.11006200	0.60631593
12360	0.10720941	0.03408197	0.10376514	0.10954320	0.64540029
12380	0.11266031	0.02850102	0.11887217	0.09850271	0.64146380
12400	0.11022867	0.03212747	0.11787831	0.10452753	0.63523801
12420	0.10288451	0.03315020	0.12386011	0.10888727	0.63121791
12440	0.10581424	0.03344915	0.10549984	0.11005106	0.64518571
12460	0.09821164	0.03314100	0.11887166	0.10156549	0.64821021
12480	0.10675944	0.03283471	0.11997105	0.10550784	0.63492696
12500	0.10370894	0.03553659	0.12394366	0.09865514	0.63815567
12520	0.11540844	0.03353649	0.12852587	0.10386215	0.61866706
12540	0.11056396	0.02626294	0.11442817	0.10217669	0.64656823
12560	0.10950976	0.03844019	0.12087900	0.09663384	0.63453722
12580	0.12006619	0.02607012	0.11889594	0.11401844	0.62094931
12600	0.12046693	0.02788291	0.11676298	0.10103789	0.63384929
12620	0.10093817	0.03046493	0.11894532	0.11230015	0.63735142
12640	0.10942105	0.02661831	0.11806109	0.10206600	0.64383355
12660	0.11127499	0.02872580	0.14356274	0.09409885	0.62233762
12680	0.10717651	0.03177853	0.11801909	0.10722932	0.63579655
12700	0.10226524	0.03420896	0.11732772	0.10610170	0.64009638
12720	0.11812550	0.03217182	0.11175521	0.09819951	0.63974796
12740	0.10212255	0.03023943	0.12042550	0.09294545	0.65426706
12760	0.10995556	0.02866867	0.12325860	0.09667159	0.64144557
12780	0.11321335	0.03333489	0.11979896	0.10653799	0.62711481
12800	0.11941253	0.02978568	0.12549928	0.10605487	0.61924764
12820	0.11077657	0.03305007	0.11996249	0.10790436	0.62830651
12840	0.11970626	0.03031034	0.11522939	0.11295424	0.62179977
12860	0.11176058	0.02943604	0.12056107	0.10025724	0.63798507
12880	0.10115842	0.02848178	0.12018402	0.11303894	0.63713684
12900	0.11982719	0.03360461	0.11200298	0.09923141	0.63533382
12920	0.09984760	0.03128825	0.11300523	0.09939617	0.65646275
12940	0.11302109	0.03632084	0.12747566	0.10312297	0.62005944
12960	0.10872089	0.03045302	0.11753184	0.10518672	0.63810752
12980	0.10289194	0.02768799	0.12666610	0.10280463	0.63994933
13000	0.11271879	0.02851228	0.11755935	0.09129165	0.64991794
13020	0.12307250	0.03308194	0.11262457	0.10657366	0.62464734
13040	0.11651310	0.02752302	0.13007926	0.11184311	0.61404151
13060	0.11198551	0.03331779	0.11370930	0.11105318	0.62993422
13080	0.11844576	0.03487458	0.11462154	0.09683720	0.63522091
13100	0.10527572	0.03207666	0.11461572	0.09997655	0.64805535
13120	0.11758214	0.02786964	0.11538885	0.09531626	0.64384312
13140	0.10193657	0.03343270	0.12342283	0.11566206	0.62554584
13160	0.09929127	0.03052416	0.13150564	0.10395473	0.63472420
13180	0.10306798	0.03634418	0.11091054	0.10798383	0.64169347
13200	0.10204573	0.03341324	0.11532081	0.10440411	0.64481612
13220	0.10363028	0.03392800	0.11394465	0.12179920	0.62669787
13240	0.09530518	0.03206074	0.12829017	0.12068394	0.62365997
13260	0.10001549	0.02832419	0.13300688	0.10711518	0.63153826
13280	0.11174332	0.03072884	0.10405243	0.09914285	0.65433256
13300	0.11017046	0.02915573	0.11318245	0.11023948	0.63725187
13320	0.11311364	0.03516236	0.11661659	0.10565059	0.62945681
13340	0.10496617	0.04113686	0.12406100	0.10461756	0.62521841
13360	0.09794162	0.03036639	0.11480204	0.09680018	0.66008977
13380	0.11365589	0.03667137	0.11449732	0.09906626	0.63610916
13400	0.10542251	0.04121119	0.12508170	0.10691523	0.62136936
13420	0.11670321	0.03166870	0.11881773	0.09277055	0.64003981
13440	0.11513297	0.02919172	0.12144262	0.09683228	0.63740041
13460	0.11241771	0.03916696	0.13282083	0.09215668	0.62343782
13480	0.10425995	0.03344183	0.12223258	0.10576048	0.63430516
13500	0.11587642	0.03400385	0.12093535	0.10792064	0.62126374
13520	0.09986137	0.03504008	0.12083565	0.10963625	0.63462666
13540	0.10789431	0.02954170	0.13390885	0.10374112	0.62491403
13560	0.11440449	0.03068162	0.11459744	0.10232744	0.63798901
13580	0.09923293	0.02709624	0.11872004	0.11108567	0.64386513
13600	0.12318119	0.02425516	0.10987758	0.12088343	0.62180264
13620	0.11940767	0.02703611	0.12104750	0.09247447	0.64003425
13640	0.11406902	0.03252918	0.12019935	0.11218654	0.62101590
13660	0.10818997	0.03045329	0.10910998	0.10096735	0.65127942
13680	0.12590689	0.03239910	0.12274324	0.10793528	0.61101549
13700	0.10742868	0.03397955	0.11838469	0.10791873	0.63228835
13720	0.10422399	0.03193311	0.10964767	0.10099223	0.65320301
13740	0.10506971	0.02933457	0.12544328	0.10861463	0.63153781
13760	0.11472006	0.03421165	0.12199943	0.10236534	0.62670353
13780	0.11536870	0.02767401	0.11317242	0.10628160	0.63750327
13800	0.11940786	0.02999344	0.11779602	0.10522656	0.62757612
13820	0.11834273	0.03214118	0.11645777	0.09458172	0.63847660
13840	0.11653678	0.03022414	0.11048340	0.09312587	0.64962981
13860	0.10975276	0.03769740	0.12199163	0.10806002	0.62249819
13880	0.10857552	0.03778389	0.12572570	0.10995050	0.61796438
13900	0.12274779	0.02945622	0.12206065	0.11182987	0.61390547
13920	0.10847326	0.02976459	0.11284843	0.10229363	0.64662009
13940	0.11802223	0.03185551	0.11685375	0.09778545	0.63548307
13960	0.10679198	0.02517171	0.11549963	0.11574863	0.63678806
13980	0.11271678	0.03514063	0.11236909	0.10484585	0.63492766
14000	0.10973022	0.03213940	0.11955048	0.10969462	0.62888529
14020	0.11011168	0.03681980	0.12841937	0.09292646	0.63172269
14040	0.11244998	0.03708725	0.11965548	0.10207591	0.62873138
14060	0.11201606	0.03303347	0.12062894	0.11182582	0.62249571
14080	0.11189066	0.02678117	0.11329286	0.10390268	0.64413264
14100	0.10872205	0.03853202	0.11496193	0.11738613	0.62039786
14120	0.10481749	0.03577818	0.12120813	0.10451282	0.63368338
14140	0.09974841	0.02911755	0.11573150	0.10490773	0.65049482
14160	0.10955767	0.03037695	0.12100319	0.12241263	0.61664955
14180	0.11248278	0.02996581	0.10877596	0.09956081	0.64921463
14200	0.10277164	0.03419580	0.12363858	0.09806691	0.64132707
14220	0.10489911	0.04114483	0.10697971	0.09796587	0.64901048
14240	0.11153018	0.02924835	0.11247940	0.10743175	0.63931032
14260	0.12099358	0.02641542	0.13647487	0.10019377	0.61592236
14280	0.11586145	0.03281326	0.12692560	0.09849076	0.62590892
14300	0.10883033	0.02924964	0.12083218	0.10903393	0.63205392
14320	0.10074802	0.03392001	0.11718478	0.10425428	0.64389290
14340	0.11810862	0.03373284	0.11267236	0.10237582	0.63311036
14360	0.11669461	0.02656342	0.12446233	0.11391254	0.61836710
14380	0.10687599	0.03707123	0.12287769	0.10172944	0.63144565
14400	0.10524902	0.02709938	0.12150743	0.11204811	0.63409605
14420	0.11208432	0.03169197	0.11064711	0.11825874	0.62731786
14440	0.11134306	0.03053695	0.11560486	0.10015377	0.64236136
14460	0.11032887	0.03046312	0.12359451	0.11909236	0.61652114
14480	0.10367201	0.02751487	0.12345941	0.10146102	0.64389270
14500	0.11152524	0.02545618	0.12776116	0.11448615	0.62077127
14520	0.10100444	0.03274536	0.12063746	0.11536321	0.63024953
14540	0.11211558	0.03190455	0.11132831	0.10263835	0.64201321
14560	0.11665290	0.03635815	0.12288282	0.10511635	0.61898978
14580	0.10847099	0.03613996	0.11948921	0.10309772	0.63280210
14600	0.09678888	0.03218055	0.12085358	0.09583066	0.65434634
14620	0.10868108	0.03583776	0.11962366	0.11208361	0.62377388
14640	0.11309132	0.03990404	0.10745917	0.10933230	0.63021318
14660	0.11360925	0.04083490	0.12758667	0.09626865	0.62170052
14680	0.10110332	0.03146227	0.12126201	0.10332799	0.64284442
14700	0.10081161	0.02912035	0.11805949	0.11069795	0.64131060
14720	0.10424379	0.03063201	0.12020575	0.10886923	0.63604922
14740	0.10551603	0.03368964	0.11846832	0.09979422	0.64253180
14760	0.12355865	0.03030045	0.11297222	0.09258096	0.64058773
14780	0.10922584	0.02930323	0.12298484	0.09597497	0.64251113
14800	0.10014663	0.03057732	0.12766088	0.10327724	0.63833793
14820	0.11730885	0.04335389	0.11983826	0.10476794	0.61473106
14840	0.11993961	0.03595735	0.11208780	0.10127119	0.63074405
14860	0.10429030	0.02953078	0.12173025	0.09923182	0.64521686
14880	0.11169093	0.02880143	0.11089620	0.10421335	0.64439809
14900	0.11180017	0.02870084	0.12374770	0.11388766	0.62186363
